alternative,punk,heavymetal,rocknroll,psychedelic,baroque,classic,modernclassic,renaissance,romantic,deephouse,drumandbass,dubstep,techno,trance,funk,hiphop,reggae,rnb,soul
0.0,321.3225658755532,531.2248623330742,664.8179325331184,467.7521638435987,531.2248623330742,167.83472596656307,524.3276693958676,587.2006641810474,156.31791373456775,158.00382534920496,652.6425632927076,73.55280125573941,73.55280125573941,80.74503793766065,324.79977035685084,644.5151068213144,266.91807705398605,73.55280125573941,358.37871984768503
321.3225658755532,0.0,845.1231072314965,927.0347126763821,781.2693613517837,845.1231072314965,477.103761113317,373.73405301150706,279.4404509636153,460.22369234576917,465.04128651891875,520.5090105924639,366.2200131336485,366.2200131336485,256.9965004446649,636.9043706672148,680.7228677038715,85.28419266654545,366.2200131336485,571.258733093622
531.2248623330742,845.1231072314965,0.0,390.94529037204495,63.853745879712925,0.0,370.1256393969476,990.3904706236195,1115.33652070213,386.09377950624116,380.08182071257784,1074.5736184286732,478.9030940978481,478.9030940978481,588.1266067868316,208.21873656428173,950.283039855372,794.2724890207184,478.9030940978481,544.1562225080033
664.8179325331184,927.0347126763821,390.94529037204495,0.0,395.3927298476867,390.94529037204495,553.9719197855434,1139.9803858534774,1189.0705662420112,534.6948607085619,542.0769079456926,1116.0421055594027,614.683306891823,614.683306891823,702.4158356952239,440.79655048168013,1123.4021004718545,892.1683422368902,614.683306891823,753.8364372550315
467.7521638435987,781.2693613517837,63.853745879712925,395.3927298476867,0.0,63.853745879712925,306.51915470919846,931.3588283817526,1051.6649747460585,322.3687228552761,316.2280748328649,1018.8459577243701,415.04934821813515,415.04934821813515,524.2728609071188,144.3649906845688,905.501275940559,730.6611493499647,415.04934821813515,498.50085747319645
531.2248623330742,845.1231072314965,0.0,390.94529037204495,63.853745879712925,0.0,370.1256393969476,990.3904706236195,1115.33652070213,386.09377950624116,380.08182071257784,1074.5736184286732,478.9030940978481,478.9030940978481,588.1266067868316,208.21873656428173,950.283039855372,794.2724890207184,478.9030940978481,544.1562225080033
167.83472596656307,477.103761113317,370.1256393969476,553.9719197855434,306.51915470919846,370.1256393969476,0.0,650.5846985362173,746.756677258825,49.94431066228572,31.639010805932134,774.0201254857866,113.88121218522211,113.88121218522211,221.17865091038175,163.42561100279076,718.5704510942213,426.61925059462095,113.88121218522211,350.6247760778197
524.3276693958676,373.73405301150706,990.3904706236195,1139.9803858534774,931.3588283817526,990.3904706236195,650.5846985362173,0.0,367.17990853566465,654.1121870362831,652.5364512520189,712.975518556948,573.4209388714407,573.4209388714407,494.3005140326304,800.628901275412,543.885620922978,354.1011934915497,573.4209388714407,575.937992921991
587.2006641810474,279.4404509636153,1115.33652070213,1189.0705662420112,1051.6649747460585,1115.33652070213,746.756677258825,367.17990853566465,0.0,732.6570289007283,736.8041712084473,567.1659307871164,638.6872917904371,638.6872917904371,530.546610441687,907.8062667014086,723.7687240412025,323.1919199799747,638.6872917904371,763.298409379629
156.31791373456775,460.22369234576917,386.09377950624116,534.6948607085619,322.3687228552761,386.09377950624116,49.94431066228572,654.1121870362831,732.6570289007283,0.0,23.01996243815999,756.6632489478721,96.10268155900766,96.10268155900766,203.9149704541534,178.63379786537445,731.7410507567201,413.10921171573085,96.10268155900766,372.5279976385633
158.00382534920496,465.04128651891875,380.08182071257784,542.0769079456926,316.2280748328649,380.08182071257784,31.639010805932134,652.5364512520189,736.8041712084473,23.01996243815999,0.0,761.8976652859385,98.82127338527027,98.82127338527027,208.04478607425386,171.8630841482961,727.0185847996205,416.72784076832875,98.82127338527027,364.6203555033648
652.6425632927076,520.5090105924639,1074.5736184286732,1116.0421055594027,1018.8459577243701,1074.5736184286732,774.0201254857866,712.975518556948,567.1659307871164,756.6632489478721,761.8976652859385,0.0,691.7489136968919,691.7489136968919,623.3254429439116,896.8558565547019,993.3320516112932,559.5670759765048,691.7489136968919,907.1526988025431
73.55280125573941,366.2200131336485,478.9030940978481,614.683306891823,415.04934821813515,478.9030940978481,113.88121218522211,573.4209388714407,638.6872917904371,96.10268155900766,98.82127338527027,691.7489136968919,0.0,0.0,109.22351268898359,270.68435753356636,691.7489136968919,319.553073114558,0.0,371.2852536987333
