alternative,punk,heavymetal,rocknroll,psychedelic,baroque,classic,modernclassic,renaissance,romantic,deephouse,drumandbass,dubstep,techno,trance,funk,hiphop,reggae,rnb,soul
0.0,38.858435239905724,70.06796737692572,54.512308447946076,20.300634329335363,21.411958944689367,32.556228402329225,27.313093359098975,34.776875284205666,16.02658698829508,80.89544448189864,75.99900661936756,48.353841701842256,70.78883595242085,38.23809002878656,82.96459422650004,93.6264228386029,83.60031232957164,80.42968349851432,62.895340017748076
38.858435239905724,0.0,45.60675338003931,31.23521367236696,23.96178032764962,25.13386446019967,31.570931991944178,26.041096914715627,23.66231628060513,52.36442368113246,53.40471049289876,50.46895195417304,28.19185109201504,45.788281248541786,27.844190421713627,54.69202351043277,64.33426047861495,53.75330764970143,52.865121004289385,37.14525317313932
70.06796737692572,45.60675338003931,0.0,35.946471384458626,53.9641809952871,52.78697265626133,56.64708988253695,51.65932764503994,42.83651363406906,84.00452554547485,38.218116641144576,37.520602122285,34.67112233011693,38.1438602428881,47.511799240636144,37.16315006397946,43.80934969317653,38.525541210647084,36.16426570499347,36.127278161664954
54.512308447946076,31.23521367236696,35.946471384458626,0.0,38.32076349602017,37.338670991018226,39.70545844005838,36.34834512842692,30.044006795605164,68.87678865038005,41.06080400758991,38.36497132379896,26.52593656600804,36.216423274105274,31.317039920091204,40.96993017181441,49.266963886617596,43.38623905978322,40.10442656112382,25.579875674720437
20.300634329335363,23.96178032764962,53.9641809952871,38.32076349602017,0.0,11.050340319610882,24.885563251729593,17.039086053527615,20.695409319330555,34.56236406334411,63.99172763894625,59.866806379047155,32.293469679419,54.234752654117486,26.17512430483011,65.52483918578143,76.23973036758251,66.62049954359256,63.29391465822815,46.38638016243043
21.411958944689367,25.13386446019967,52.78697265626133,37.338670991018226,11.050340319610882,0.0,24.22564985442527,17.939250030323286,20.38183361780893,35.31543608210923,63.668482915322244,59.51113206166956,31.706558780671713,54.10585666268718,26.135186893067736,65.07755603815136,75.5798074757608,66.3271528210118,63.018847269424136,44.96598847260886
32.556228402329225,31.570931991944178,56.64708988253695,39.70545844005838,24.885563251729593,24.22564985442527,0.0,33.953654542078425,30.38742427463873,45.71859602227138,64.09723959902284,62.3004242665749,38.18550252304638,55.10977062659717,31.48288453671686,66.46308079262651,75.96861107224103,68.56903600781081,65.4151356221156,40.73271224790582
27.313093359098975,26.041096914715627,51.65932764503994,36.34834512842692,17.039086053527615,17.939250030323286,33.953654542078425,0.0,18.235434943623105,40.334506576494874,60.50934987871979,55.332653520208005,30.652720608044106,52.20771969567432,27.249402461679203,62.57531990746752,71.23453099560295,63.12397974729914,59.528366305769126,46.19436990097734
34.776875284205666,23.66231628060513,42.83651363406906,30.044006795605164,20.695409319330555,20.38183361780893,30.38742427463873,18.235434943623105,0.0,48.569978129583056,50.974398587921144,45.02072651243537,22.616239162882636,43.900796722604476,25.67593662733004,53.15722923094089,61.64214544432562,53.83382037107672,50.7212429095945,37.5481265284489
16.02658698829508,52.36442368113246,84.00452554547485,68.87678865038005,34.56236406334411,35.31543608210923,45.71859602227138,40.334506576494874,48.569978129583056,0.0,94.92341594820277,89.82830217089789,62.32304579366107,84.68168605161631,52.0126332314218,97.24364168032561,108.03619945040982,97.69692819336125,94.69867382195783,77.5819604010874
80.89544448189864,53.40471049289876,38.218116641144576,41.06080400758991,63.99172763894625,63.668482915322244,64.09723959902284,60.50934987871979,50.974398587921144,94.92341594820277,0.0,34.89585992277445,41.541853413759284,28.373682884684147,55.61463275316741,31.892703170313485,35.22190210048331,33.04813766719531,26.027468626327813,39.11945008095504
75.99900661936756,50.46895195417304,37.520602122285,38.36497132379896,59.866806379047155,59.51113206166956,62.3004242665749,55.332653520208005,45.02072651243537,89.82830217089789,34.89585992277445,0.0,40.06094726741598,38.17307662240349,52.43473714195131,34.644541264162356,33.84769190126727,35.70530467454235,33.01282843970108,39.99098386419731
48.353841701842256,28.19185109201504,34.67112233011693,26.52593656600804,32.293469679419,31.706558780671713,38.18550252304638,30.652720608044106,22.616239162882636,62.32304579366107,41.541853413759284,40.06094726741598,0.0,28.88453724196163,30.231379916196527,43.51848995286535,52.257485341107795,44.974501591808476,37.64176920702307,29.920139073902533
70.78883595242085,45.788281248541786,38.1438602428881,36.216423274105274,54.234752654117486,54.10585666268718,55.10977062659717,52.20771969567432,43.900796722604476,84.68168605161631,28.373682884684147,38.17307662240349,28.88453724196163,0.0,47.48136644014031,36.67709035568704,41.50034355376822,39.1375549220134,24.615919794205514,34.84814252336793
38.23809002878656,27.844190421713627,47.511799240636144,31.317039920091204,26.17512430483011,26.135186893067736,31.48288453671686,27.249402461679203,25.67593662733004,52.0126332314218,55.61463275316741,52.43473714195131,30.231379916196527,47.48136644014031,0.0,56.155017820886044,66.2021392850869,58.04066710540172,54.52485191342919,38.442689538867654
82.96459422650004,54.69202351043277,37.16315006397946,40.96993017181441,65.52483918578143,65.07755603815136,66.46308079262651,62.57531990746752,53.15722923094089,97.24364168032561,31.892703170313485,34.644541264162356,43.51848995286535,36.67709035568704,56.155017820886044,0.0,32.4612909125083,27.70222967458099,29.3050229453979,37.54878599496698
93.6264228386029,64.33426047861495,43.80934969317653,49.266963886617596,76.23973036758251,75.5798074757608,75.96861107224103,71.23453099560295,61.64214544432562,108.03619945040982,35.22190210048331,33.84769190126727,52.257485341107795,41.50034355376822,66.2021392850869,32.4612909125083,0.0,34.70583357507586,32.48611630471772,44.768542927354254
83.60031232957164,53.75330764970143,38.525541210647084,43.38623905978322,66.62049954359256,66.3271528210118,68.56903600781081,63.12397974729914,53.83382037107672,97.69692819336125,33.04813766719531,35.70530467454235,44.974501591808476,39.1375549220134,58.04066710540172,27.70222967458099,34.70583357507586,0.0,31.217793109032705,40.4166914771941
80.42968349851432,52.865121004289385,36.16426570499347,40.10442656112382,63.29391465822815,63.018847269424136,65.4151356221156,59.528366305769126,50.7212429095945,94.69867382195783,26.027468626327813,33.01282843970108,37.64176920702307,24.615919794205514,54.52485191342919,29.3050229453979,32.48611630471772,31.217793109032705,0.0,37.90496190857899
62.895340017748076,37.14525317313932,36.127278161664954,25.579875674720437,46.38638016243043,44.96598847260886,40.73271224790582,46.19436990097734,37.5481265284489,77.5819604010874,39.11945008095504,39.99098386419731,29.920139073902533,34.84814252336793,38.442689538867654,37.54878599496698,44.768542927354254,40.4166914771941,37.90496190857899,0.0
