alternative,punk,heavymetal,rocknroll,psychedelic,baroque,classic,modernclassic,renaissance,romantic,deephouse,drumandbass,dubstep,techno,trance,funk,hiphop,reggae,rnb,soul
691.6975480215965,674.7253033290039,652.6402980619231,979.0232299297526,662.8595799248835,1008.1656960218602,969.5608027137516,1222.8172426090039,1144.230967238979,1075.859503510207,0.0,748.9531298981096,940.6927149050623,627.6506414789096,888.2984715741857,853.9731366861764,1045.4667052901834,923.2933817230099,989.1479210463317,720.4159574831855
755.6567684848076,694.2083100149947,703.7519533771894,1000.2101330581537,708.6321081237344,1078.6622469726028,951.5674666901308,1247.0922079878264,1208.6353747353637,1060.5211435866245,748.9531298981096,0.0,908.4563987871524,643.7821075795041,870.4230518927584,864.3961585166443,1009.0290654726384,973.5564603243856,1026.8107045788115,716.433107735658
965.3897670744371,926.6525145047851,922.9521163770677,1178.0994239585916,929.4596366310999,1260.0539478972555,1128.2604977351098,1374.707140501599,1381.5066430537172,1170.7893163196868,940.6927149050623,908.4563987871524,0.0,876.8639587285653,1029.8145653718323,1025.3192084047537,1192.5661052950327,1142.3328303581247,1187.380996439983,928.5012267120107
570.5933235934075,586.1449932369903,572.0046713269545,921.3929642165758,585.5481560062411,1001.4302685016291,888.3558474722,1181.9544729761783,1108.0446274311832,1018.4004742520742,627.6506414789096,643.7821075795041,876.8639587285653,0.0,742.8008953791219,745.2210347506574,933.5710692932115,872.050492557143,959.4082600421932,604.4157690515791
837.3170358448286,834.23463797938,831.4402117085489,1121.213173691086,867.7855120739208,1159.688434644298,1038.0289812239143,1332.1907403972364,1262.4898622195299,1180.2238311132696,888.2984715741857,870.4230518927584,1029.8145653718323,742.8008953791219,0.0,939.440382418129,1156.1248865273499,1060.2426214328416,1119.6019428804693,831.5657395835024
770.3296608649816,772.5832706514102,782.4838645742898,1080.625742740547,800.6476455826601,1088.3157355984983,1056.5205752404813,1293.5920660254424,1236.694778910523,1101.2273072652624,853.9731366861764,864.3961585166443,1025.3192084047537,745.2210347506574,939.440382418129,0.0,1089.0597624499053,1014.5797313501066,1089.4207828268713,847.0515522227049
1006.6366277331218,980.5939555959277,975.8512879564115,1228.4970492261177,987.9886196879219,1316.0647341370109,1196.993422425691,1443.6769094905205,1382.9981967154124,1285.1905032773404,1045.4667052901834,1009.0290654726384,1192.5661052950327,933.5710692932115,1156.1248865273499,1089.0597624499053,0.0,1239.894117940895,1276.408712396785,992.3918734055027
932.6428154252987,886.2129280326812,902.2944785319911,1148.1826757043377,900.6059060465377,1205.2152184437643,1163.0145504479406,1410.1885562680343,1326.1125553060544,1194.2309432203372,923.2933817230099,973.5564603243856,1142.3328303581247,872.050492557143,1060.2426214328416,1014.5797313501066,1239.894117940895,0.0,1187.6568617654548,927.5835834679609
993.5891230416074,972.4531762060702,954.5557615558595,1210.1443545604532,972.1312093968401,1241.4966423462838,1156.2989360145357,1432.2702896018593,1312.8779802474016,1300.5679385773965,989.1479210463317,1026.8107045788115,1187.380996439983,959.4082600421932,1119.6019428804693,1089.4207828268713,1276.408712396785,1187.6568617654548,0.0,966.2449995416493
667.7885325665494,650.2494041782769,649.7412586762963,970.9884611806596,660.2533980147368,1051.2273879464733,960.8363733759458,1216.4882602103994,1106.9597304750284,1106.9533375721087,720.4159574831855,716.433107735658,928.5012267120107,604.4157690515791,831.5657395835024,847.0515522227049,992.3918734055027,927.5835834679609,966.2449995416493,0.0
