alternative,punk,heavymetal,rocknroll,psychedelic,baroque,classic,modernclassic,renaissance,romantic,deephouse,drumandbass,dubstep,techno,trance,funk,hiphop,reggae,rnb,soul
19.283097072094616,18.327778939380682,19.73241691744754,18.71552289007034,21.873120601932875,22.37157212662791,22.0273138380206,19.09258174584844,20.125623401620683,20.676918529944576,0.0,25.57604813455733,22.426035074314857,20.99560507969495,20.242148352758733,19.397278874803327,21.56561456088111,21.580949795666925,21.41255611806986,22.369033020017408
23.05123749415345,24.683781445797337,25.118164105012323,25.09628375727514,19.461074970689914,20.62001325929254,19.913515257704688,23.59897910142812,20.847017089641064,22.862910403670075,25.57604813455733,0.0,17.077372652686496,21.027562527070295,23.836253991912425,24.53630990010825,24.165153973677924,24.45146198200404,23.067599979824056,23.288398575258533
20.48604975354196,20.635899908164955,19.90189038639579,20.654135094562463,16.51965814508223,21.433183449991315,16.888949527895843,20.109337541024416,19.813492449214795,20.750106070197933,22.426035074314857,17.077372652686496,0.0,19.795158682195346,19.958552965427785,22.1817533678676,22.11178286598468,20.91628657065833,19.734423020612464,22.44617229682577
18.958530792574706,20.34827795488302,20.715316084654447,20.250483993904755,18.907600996755455,20.39583988664946,19.416278369631602,20.561439256241464,19.832976906153224,21.51464870774046,20.99560507969495,21.027562527070295,19.795158682195346,0.0,21.035044706262035,19.50109150908289,21.227382201568254,19.029356008213476,20.604596921749852,20.904411089788777
18.63653742482343,18.143605170399514,19.06911299463171,18.957003981082227,20.234334294867722,23.366568474925366,18.879224567571498,18.854401766945323,20.30691063176877,20.328331849752466,20.242148352758733,23.836253991912425,19.958552965427785,21.035044706262035,0.0,20.514607007449385,20.54950206657036,20.607728686083508,19.89383076018825,22.839437315892607
18.38250643253826,18.580092196824637,19.16696064796612,19.023104125078238,20.52582277860139,21.79052744515932,20.66460449522048,18.890199888749827,20.599277512807124,20.031780662826076,19.397278874803327,24.53630990010825,22.1817533678676,19.50109150908289,20.514607007449385,0.0,20.325284249313924,20.597566275568376,21.20260415140837,20.82598392631681
19.345173597565726,18.35505189702988,20.091358161710684,19.225950987218692,20.75943768622543,22.781725952753344,19.789426175408373,20.24631088727439,21.629975055501124,21.093681141468583,21.56561456088111,24.165153973677924,22.11178286598468,21.227382201568254,20.54950206657036,20.325284249313924,0.0,20.114338703259328,21.58966012003461,22.971038834432022
18.871250319876562,18.927637511968598,20.234399180355002,19.92742378682259,20.099416275528846,21.35005932676462,19.6765257104897,20.362218798522882,21.477214811856715,20.35072331219806,21.580949795666925,24.45146198200404,20.91628657065833,19.029356008213476,20.607728686083508,20.597566275568376,20.114338703259328,0.0,20.471927230883285,21.514770945328465
19.24766435126068,18.853884191332234,21.30626811181173,20.201995728378584,20.443197489146204,22.268039864785084,18.698396390164138,19.709481690151748,19.626350980884602,21.003344062016414,21.41255611806986,23.067599979824056,19.734423020612464,20.604596921749852,19.89383076018825,21.20260415140837,21.58966012003461,20.471927230883285,0.0,22.761859039042633
21.20085810538115,19.047932508201438,22.048416267788582,22.522089841562167,21.79199577989352,19.22744419752141,22.146057921370815,20.577040966761558,21.13041087647631,20.821462804919996,22.369033020017408,23.288398575258533,22.44617229682577,20.904411089788777,22.839437315892607,20.82598392631681,22.971038834432022,21.514770945328465,22.761859039042633,0.0
