,Lieblingsband,Dauer_Hoeren,Training_jetzt,Training_frueher,key_resp_instruction_general.keys,key_resp_instruction_general.rt,rating_pop.response,rating_rock.response,rating_hiphop.response,rating_latin.response,rating_soul.response,rating_hardrock.response,rating_electronic.response,rating_newage.response,rating_folk.response,rating_classic.response,rating_jazz.response,rating_entspannung.response,rating_aktivierung.response,rating_ablenkung.response,rating_aggressionsabbau.response,rating_arbeiten.response,rating_hervorrufen.response,rating_verstaerken.response,rating_langeweile.response,rating_einsamkeit.response,rating_musik.response,rating_disco.response,rating_party.response,rating_concerts.response,rating_concerts_classic.response,rating_hintergrund.response,rating_musizieren.response,rating_alleine.response,rating_freunde.response,rating_active.response,rating_active_past.response,rating_importance.response,key_resp_chills.keys,key_resp_chills.rt,rating_quantity.response,rating_quality.response,date,frameRate,expName,session,participant,Unnamed: 47
7,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
8,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
9,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
10,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
11,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
12,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
13,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
14,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
15,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
16,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
17,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
18,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
19,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
20,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
21,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
22,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
23,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
24,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ich spiele ein Instrument,,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beides,,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,15.4942560196,,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2018_Jun_22_1431,60.2246558584,untitled,1,sub-10,
0,Ben l'oncle Soul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,,untitled,1,sub-16,
1,,30 Minuten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,,untitled,1,sub-16,
2,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,,untitled,1,sub-16,
3,,,,"Keyboard, 3 Jahre im Grundschulalter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,,untitled,1,sub-16,
4,,,,,right,8.95378303528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
5,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
6,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
7,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
8,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
9,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
10,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
11,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
12,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
13,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
14,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
15,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
16,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
17,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
18,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
19,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
20,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
21,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
22,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
23,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
24,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ich spielte ein Instrument,,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.6828699112,,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2018_Jun_29_1455,60.2678376421,untitled,1,sub-16,
0,"Demi Lovato (Reggaeton), Don Omar (Hip hop)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,,untitled,1,sub-11,
1,,4 Stunden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,,untitled,1,sub-11,
2,,,momentan kein Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,,untitled,1,sub-11,
3,,,,Geige für 7 Jahre ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,,untitled,1,sub-11,
4,,,,,space,16.9269380569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
5,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
6,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
7,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
8,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
9,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
10,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
11,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
13,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
14,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
15,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
16,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
17,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
18,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
19,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
20,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
21,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
22,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
23,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
24,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ich spielte ein Instrument,,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,23.482145070999998,,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2018_Jun_22_1644,60.172470436000005,untitled,1,sub-11,
0,"Led Zeppelin, Rock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,,untitled,1,sub-12,
1,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,,untitled,1,sub-12,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,,untitled,1,sub-12,
3,,,,"Gitarre, 5 Jahre; chor 1 jahr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,,untitled,1,sub-12,
4,,,,,right,16.5756340027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
6,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
7,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
8,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
9,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
10,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
11,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
13,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
14,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
15,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
16,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
17,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
18,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
19,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
20,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
21,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
22,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
23,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
24,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beides,,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,19.9775998592,,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2018_Jun_24_1307,60.2231858255,untitled,1,sub-12,
0,Animals as Leaders (Progressive Metal); Jack Garratt (Electro-Pop); Mike Dawes (Percussive Acoustic Guitar),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,,untitled,1,sub-13,
1,,3 Stunden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,,untitled,1,sub-13,
2,,,Seit 8 Jahren Gitarre; Seit ca 3 Jahren Gesang/Rap und Gitarre in einer Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,,untitled,1,sub-13,
3,,,,3 Jahre in einer (anderen) Band Gesang und Rap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,,untitled,1,sub-13,
4,,,,,right,14.9317979813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
5,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
6,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
7,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
8,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
9,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
10,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
11,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
13,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
14,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
15,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
16,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
17,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2018_Jun_24_1453,60.197083078599995,untitled,1,sub-13,
